ano,dia,data-hora,minuto,velocidde-vento-25m,direcao-vento-25m,temperatura-25m,velocidade-vento-50m,direcao-vento-50m,temratura-50m
2010,307,2010-11-3 23:00:00,1380,3.3974999999999995,147.05,30.4,5.22,145.79999999999995,30.17333333333333
2010,308,2010-11-4 00:00:00,0,3.7565,144.25,29.94333333333333,5.6320000000000014,139.9666666666667,29.66666666666667
2010,308,2010-11-4 01:00:00,60,5.2945,131.36666666666667,29.426666666666666,7.113833333333332,127.08333333333331,29.06833333333334
2010,308,2010-11-4 02:00:00,120,3.878833333333333,130.38333333333333,28.23833333333333,5.498666666666668,124.5,27.93333333333333
2010,308,2010-11-4 03:00:00,180,4.097666666666667,129.75000000000003,26.879999999999995,5.775,124.21666666666664,26.57333333333333
2010,308,2010-11-4 04:00:00,240,4.2763333333333335,131.14999999999998,25.56333333333333,5.874,126.15000000000002,25.155
2010,308,2010-11-4 05:00:00,300,3.673666666666667,139.76666666666668,24.52833333333333,5.4673333333333325,134.60000000000002,24.17333333333333
2010,308,2010-11-4 06:00:00,360,3.5391666666666666,146.51666666666662,23.271666666666665,5.296666666666667,139.65,23.021666666666665
2010,308,2010-11-4 07:00:00,420,3.8338333333333328,150.48333333333332,22.34166666666667,5.7845,144.26666666666662,22.051666666666666
2010,308,2010-11-4 08:00:00,480,3.7365,139.06666666666666,22.01833333333333,5.265833333333334,135.26666666666668,21.548333333333336
2010,308,2010-11-4 09:00:00,540,4.4398333333333335,130.61666666666665,22.493333333333336,5.321833333333333,126.23333333333336,21.82666666666667
2010,308,2010-11-4 10:00:00,600,4.601666666666667,128.16666666666666,23.71833333333333,5.373500000000001,124.6,22.956666666666663
2010,308,2010-11-4 11:00:00,660,4.438166666666667,127.41666666666669,24.92166666666667,5.145166666666666,121.96666666666664,24.12833333333333
2010,308,2010-11-4 12:00:00,720,4.1195,116.93333333333334,26.491666666666664,4.695666666666667,112.95,25.69333333333333
2010,308,2010-11-4 13:00:00,780,4.5668333333333315,114.83333333333331,27.99,5.142833333333333,112.16666666666669,27.20666666666667
2010,308,2010-11-4 14:00:00,840,4.5365,121.25,29.47333333333333,5.207833333333333,116.86666666666667,28.59333333333333
2010,308,2010-11-4 15:00:00,900,4.614833333333333,119.26666666666664,30.77166666666667,5.2491666666666665,114.8,29.925
2010,308,2010-11-4 16:00:00,960,4.685666666666667,119.18333333333334,31.79666666666667,5.411333333333333,113.96666666666664,30.95333333333333
2010,308,2010-11-4 17:00:00,1020,5.1045,123.46666666666664,32.65333333333333,5.851833333333333,119.75,31.845
2010,308,2010-11-4 18:00:00,1080,5.229333333333333,124.46666666666664,33.15833333333334,6.1018333333333326,119.48333333333332,32.39333333333333
2010,308,2010-11-4 19:00:00,1140,5.119666666666666,126.7,33.08833333333333,6.323333333333332,121.6,32.446666666666665
2010,308,2010-11-4 20:00:00,1200,3.826166666666666,128.76666666666668,32.38166666666667,5.4325,123.7,32.17833333333333
2010,308,2010-11-4 21:00:00,1260,2.857666666666667,124.95,31.19333333333333,4.353833333333333,129.66666666666666,31.35333333333333
2010,308,2010-11-4 22:00:00,1320,2.9330000000000003,126.40000000000002,30.12,4.746,132.15,30.391666666666666
2010,308,2010-11-4 23:00:00,1380,3.8695,143.1,29.638333333333332,6.1095000000000015,139.41666666666666,29.97
2010,309,2010-11-5 00:00:00,0,3.9139999999999997,159.6,28.596666666666664,6.030333333333334,154.1,28.65833333333333
2010,309,2010-11-5 01:00:00,60,3.732333333333333,155.13333333333333,27.825,5.712666666666666,150.73333333333338,27.751666666666665
2010,309,2010-11-5 02:00:00,120,4.558333333333334,156.33333333333334,27.01,6.292000000000002,150.33333333333331,26.73833333333333
2010,309,2010-11-5 03:00:00,180,5.937833333333333,140.95000000000005,25.983333333333334,7.87,135.89999999999998,25.52833333333333
2010,309,2010-11-5 04:00:00,240,6.481166666666668,143.4333333333333,24.81833333333333,8.516666666666667,138.28333333333333,24.29833333333333
2010,309,2010-11-5 05:00:00,300,6.3421666666666665,142.86666666666662,24.10333333333333,8.259833333333335,138.23333333333335,23.585
2010,309,2010-11-5 06:00:00,360,5.325499999999999,139.83333333333334,23.566666666666666,6.911833333333332,135.23333333333332,23.09833333333333
2010,309,2010-11-5 07:00:00,420,4.4431666666666665,148.41666666666666,23.55833333333333,5.776833333333332,144.68333333333334,23.0
2010,309,2010-11-5 08:00:00,480,3.8836666666666666,160.29999999999995,23.455,5.006166666666666,155.13333333333338,22.87666666666667
2010,309,2010-11-5 09:00:00,540,4.275166666666667,143.70000000000005,23.86,5.236000000000001,139.1833333333333,23.25
2010,309,2010-11-5 10:00:00,600,5.676333333333335,125.18333333333334,24.54666666666667,6.844999999999999,120.84999999999998,23.885
2010,309,2010-11-5 11:00:00,660,6.372000000000001,114.03333333333332,25.976666666666667,7.2989999999999995,109.9,25.205
2010,309,2010-11-5 12:00:00,720,5.462000000000001,112.85,27.205,6.480000000000001,108.96666666666664,26.42166666666667
2010,309,2010-11-5 13:00:00,780,5.362833333333335,114.5,28.445000000000004,6.0335,110.4,27.645
2010,309,2010-11-5 14:00:00,840,5.659166666666668,101.36666666666667,29.585,6.256333333333334,96.86666666666667,28.79333333333333
2010,309,2010-11-5 15:00:00,900,5.681666666666668,109.51666666666668,30.411666666666665,6.343999999999999,104.55,29.585
2010,309,2010-11-5 16:00:00,960,5.245166666666667,112.81666666666666,31.315,5.914166666666668,108.48333333333332,30.48833333333333
2010,309,2010-11-5 17:00:00,1020,5.359333333333335,115.25,32.22166666666667,6.308499999999999,111.15,31.383333333333336
2010,309,2010-11-5 18:00:00,1080,5.544999999999999,112.13333333333334,32.77,6.305166666666667,106.95,32.02166666666667
2010,309,2010-11-5 19:00:00,1140,4.8581666666666665,107.6,32.84333333333333,5.791333333333334,103.53333333333336,32.19666666666667
2010,309,2010-11-5 20:00:00,1200,3.667333333333333,114.2,32.10666666666666,5.030166666666667,108.38333333333334,31.935
2010,309,2010-11-5 21:00:00,1260,2.892333333333333,104.03333333333332,31.20333333333333,4.5265,99.41666666666669,31.441666666666666
2010,309,2010-11-5 22:00:00,1320,2.970333333333333,94.76666666666668,30.156666666666666,4.7463333333333315,90.65000000000002,30.82666666666667
2010,309,2010-11-5 23:00:00,1380,2.3396666666666666,97.45,29.21333333333333,4.167166666666667,95.31666666666668,30.021666666666665
